year,province,hh_size,income,value,unit,attribute,source
2566,พังงา,"ขนาดของครัวเรือน 3 - 4 คน","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","ต่ำกว่า 1,500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","1,500 - 3,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","3,001 - 5,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","5,001 - 10,000 บาท",.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","10,001 - 15,000 บาท",5.50,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","15,001 - 30,000 บาท",37.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","30,001 - 50,000 บาท",42.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","50,001 - 100,000 บาท",13.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","มากกว่า 100,000 บาท",.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อคน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","ต่ำกว่า 500 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","500 - 1,500 บาท",.80,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","1,501 - 3,000 บาท",6.30,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","3,001 - 5,000 บาท",35.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","5,001 - 10,000 บาท",45.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","10,001 - 15,000 บาท",3.60,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","15,001 - 30,000 บาท",7.90,ร้อยละ,,สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","30,001 - 50,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","50,001 - 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 5 - 7 คน","มากกว่า 100,000 บาท",.00,ร้อยละ,"ศูนย์จุดศูนย์ยกกำลังดับเบิลยู หมายถึง ข้อมูลจากการสำรวจตัวอย่างมีค่าเป็น 0",สำนักงานสถิติแห่งชาติ
2566,พังงา,"ขนาดของครัวเรือน 8 คน และมากกว่า",รายได้ทั้งสิ้นเฉลี่ยต่อเดือนต่อครัวเรือน,100.00,ร้อยละ,,สำนักงานสถิติแห่งชาติ
